annotation_id,tank_id,session_id,behaviour,start_time,end_time,duration_seconds,annotator,annotation_source,confidence_or_notes
455,B-1,,Agitation,2026-06-06 09:26:00,2026-06-06 09:36:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"09:28 1 INDIVIDU NAGE DANS LE BASSIN , NAGE STATIQUE ET REGULIERE"
456,B-2,,Clustering,2026-06-06 09:26:00,2026-06-06 09:36:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS  ENSEMBLE
457,B-2,,Normal,2026-06-06 09:26:00,2026-06-06 09:36:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 INDIVIDU SÉPARÉ DU GROUPE NAGE STATIQUE ET REGULIERE
458,B-3,,Clustering,2026-06-06 09:26:00,2026-06-06 09:36:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
459,B-3,,Normal,2026-06-06 09:26:00,2026-06-06 09:36:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,09:32 1 INDIVIDU SÉPARÉ DU GROUPE NAGE STATIQUE ET REGULIERE
460,B-3,,Agitation,2026-06-06 09:26:00,2026-06-06 09:36:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,09:32 LE MÊME INDIVIDU TOURNE AUTOUR DU TROP PLEIN NAGE REGULIERE
461,B-4,,Agitation,2026-06-06 09:26:00,2026-06-06 09:36:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,09:34 1 INDIVIDU POURCHASSE D'AUTRE POISSONS
462,B-4,,Clustering,2026-06-06 09:26:00,2026-06-06 09:36:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"REGROUPÉS ENSEMBLE AU NIVEAU DE LA POMPE  À COURANT, NAGE STATIQUE ET REGULIERE"
463,B-4,,Agitation,2026-06-06 09:26:00,2026-06-06 09:36:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,09:35 1 POISSON POURCHASSE D'AUTRE POISSON
464,B-4,,Normal,2026-06-06 09:26:00,2026-06-06 09:36:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,4 INDIVIDUS SÉPARÉS DU GROUPE NAGE STATIQUE  ET REGULIERE
465,B-1,,Clustering,2026-06-06 10:48:00,2026-06-06 10:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
466,B-1,,Normal,2026-06-06 10:48:00,2026-06-06 10:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,2 POISSONS SÉPARÉS DU GROUPE NAGE STATIQUE ET REGULIERE
467,B-1,,Agitation,2026-06-06 10:48:00,2026-06-06 10:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,10:49 1 POISSON NAGE TRANQUILLEMENT DANS LE BASSIN FAIT DES TOURS NAGE REGULIERE
468,B-2,,Agitation,2026-06-06 10:48:00,2026-06-06 10:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,10:51 1POISSON S'EST ENFUI À MON APPROCHE
469,B-2,,Clustering,2026-06-06 10:48:00,2026-06-06 10:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
470,B-2,,Agitation,2026-06-06 10:48:00,2026-06-06 10:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,10:52 1 POISSON S'EST AGITÉ ET REVENU DANS LE GROUPE
471,B-2,,Normal,2026-06-06 10:48:00,2026-06-06 10:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,2 POISSONS SÉPARÉS DU GROUPE NAGE STATIQUE ET REGULIERE
472,B-3,,Normal,2026-06-06 10:48:00,2026-06-06 10:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NAGE STATIQUE ET REGULIERE
473,B-3,,Agitation,2026-06-06 10:48:00,2026-06-06 10:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"MÊME POISSON QUI TOURNE AUTOUR DU TROP PLEIN, NAGE REGULIERE"
474,B-4,,Clustering,2026-06-06 10:48:00,2026-06-06 10:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE, NAGE AU NIVEAU DE LA POMPE À COURANT"
475,B-4,,Agitation,2026-06-06 10:48:00,2026-06-06 10:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,10:56 1 POISSON EN FUITE S'EST DÉPLACÉ RAPIDEMENT D'UN COUP
476,B-4,,Normal,2026-06-06 10:48:00,2026-06-06 10:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,4 POISSONS SÉPARÉS DU GROUPE
477,B-4,,Other,2026-06-06 10:48:00,2026-06-06 10:58:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON LÉTHARGIQUE NAGE SUR LE CÔTÉ
478,B-1,,Clustering,2026-06-06 11:05:00,2026-06-06 11:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
479,B-1,,Normal,2026-06-06 11:05:00,2026-06-06 11:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON SÉPARÉ DU GROUPE  NAGE STATIQUE ET REGULIERE
480,B-1,,Agitation,2026-06-06 11:05:00,2026-06-06 11:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,11:07:00 1 POISSON  NAGE FAIT LE TOUR DU BASSIN  MÊME POISSON QUE PRÉCÉDEMENT NAGE REGULIERE
481,B-2,,Clustering,2026-06-06 11:05:00,2026-06-06 11:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"REGROUPÉS ENSEMBLE, NAGE REGULIERE ET STATIQUE"
482,B-2,,Normal,2026-06-06 11:05:00,2026-06-06 11:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,2 POISSONS SEPARÉS DU GROUPE NAGE STATIQUE ET REGULIERE
483,B-2,,Agitation,2026-06-06 11:05:00,2026-06-06 11:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,11:11 1 POISSON NAGE DANS LE BASSIN NAGE REGULIERE
484,B-3,,Clustering,2026-06-06 11:05:00,2026-06-06 11:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE REGULIERE ET STATIQUE
485,B-3,,Normal,2026-06-06 11:05:00,2026-06-06 11:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"2 INDIVIDUS SEÉPARÉS DU GROUPE, NAGE STATIQUE ET REGULIERE"
486,B-3,,Agitation,2026-06-06 11:05:00,2026-06-06 11:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON LE MÊME NAGE AUTOUR DU TROP PLEIN NAGE REGULIERE
487,B-4,,Clustering,2026-06-06 11:05:00,2026-06-06 11:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE SONT AU NIVEAU DE LA POMPE À COURANT
488,B-4,,Normal,2026-06-06 11:05:00,2026-06-06 11:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 INDIVIDU SÉPARÉ DU GROUPE NAGE STATIQUE ET REGULIERE
489,B-4,,Other,2026-06-06 11:05:00,2026-06-06 11:15:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON LÉTHARGIQUE NAGE STATIQUE SUR LE CÔTÉ
490,B-1,,Agitation,2026-06-06 12:18:00,2026-06-06 12:28:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,12:18 POISSONS SONT ACTIFS NAGE RAPIDE À LENTE DANS LE BASSIN
491,B-1,,Normal,2026-06-06 12:18:00,2026-06-06 12:28:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NAGE REGULIERE ET STATIQUE REPARTIS DANS LE BASSIN
492,B-1,,Agitation,2026-06-06 12:18:00,2026-06-06 12:28:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,12:20 1 POISSON A EU PEUR DE MOI  EN FUITE
493,B-2,,Clustering,2026-06-06 12:18:00,2026-06-06 12:28:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
494,B-2,,Normal,2026-06-06 12:18:00,2026-06-06 12:28:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,3  POISSONS SÉPARÉS DU GROUPE ET SÉPARÉ DES UN DES AUTRES NAGE STAIQUE ET REGULIERE
495,B-2,,Agitation,2026-06-06 12:18:00,2026-06-06 12:28:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"1 POISSON  NAGE DANS LE BASSIN, SORT ET REVIENT VERS LE GROUPE NAGE REGULIERE"
496,B-3,,Normal,2026-06-06 12:18:00,2026-06-06 12:28:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"NAGE STATIQUE ET REGULIERE, SONT RÉPARTIS DANS LE BASSIN"
497,B-3,,Agitation,2026-06-06 12:18:00,2026-06-06 12:28:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON LE MÊME NAGE AUTOUR DU TROP PLEIN NAGE REGULIERE
498,B-4,,Clustering,2026-06-06 12:18:00,2026-06-06 12:28:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"REGROUPÉS ENSEMBLE AU NIVEAU DE LA POMPE À COURANT, NAGE STATIQUE ET REGULIERE"
499,B-4,,Normal,2026-06-06 12:18:00,2026-06-06 12:28:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"3 POISSONS SÉPARÉS DU GROUPE, RÉPARTIS DANS LEBASSIN SÉPAREMENT DES UNS DES AUTRES, NAGE STATIQUE ET REGULIERE"
500,B-4,,Other,2026-06-06 12:18:00,2026-06-06 12:28:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON LE MÊME EST LÉTHARGIQUE NAGE STATIQUE SUR LE CÔTÉ
501,B-1,,Agitation,2026-06-06 12:36:00,2026-06-06 12:46:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,POISSONS NAGENT ACTIVEMENT  SE POURSUIVENT  12:36
502,B-1,,Clustering,2026-06-06 12:36:00,2026-06-06 12:46:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
503,B-2,,Clustering,2026-06-06 12:36:00,2026-06-06 12:46:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE REGULIERE ET STATIQUE
504,B-2,,Normal,2026-06-06 12:36:00,2026-06-06 12:46:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,2 POISSONS SÉPARÉS DU GROUPE NAGE STATIQUE ET REGULIERE
505,B-2,,Agitation,2026-06-06 12:36:00,2026-06-06 12:46:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON LE MÊME NAGE DANS LE BASSIN SORT ET REVIENS DANS LE GROUPE
506,B-3,,Normal,2026-06-06 12:36:00,2026-06-06 12:46:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NAGE REGULIERE ET STATIQUE RÉPARTIS DANS LE BASSIN 12:41 NAGE AUTOUR DU TROP PLEIN NAGE STATIQUE ET REGULIERE
507,B-3,,Agitation,2026-06-06 12:36:00,2026-06-06 12:46:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,12:42 1 POISSON NAGE PLUS REPIDEMENT ET SE CALME
508,B-4,,Clustering,2026-06-06 12:36:00,2026-06-06 12:46:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"REGROUPÉS ENSEMBLE PROCHE DE LA POMPE À COURANT, NAGE STATIQUE ET REGULIERE"
509,B-4,,Normal,2026-06-06 12:36:00,2026-06-06 12:46:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,2 POISSONS SÉPARÉS NAGE STATIQUE ET REGULIERE
510,B-4,,Other,2026-06-06 12:36:00,2026-06-06 12:46:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,POISSON LÉTHARGIQUE NAGE STATIQUE  SUR LE CÔTÉ 12:46
511,B-1,,Normal,2026-06-06 13:58:00,2026-06-06 14:08:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NAGE STATIQUE ET REGULIERE
512,B-1,,Agitation,2026-06-06 13:58:00,2026-06-06 14:08:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,13:59 1 POISSON LE MÊME QUE PRÈCÈDEMENT NAGE DANS LE BASSIN NAGE REGULIERE
513,B-2,,Clustering,2026-06-06 13:58:00,2026-06-06 14:08:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉ ENSEMBLE NAGE STATIQUE ET REGULIER
514,B-2,,Normal,2026-06-06 13:58:00,2026-06-06 14:08:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,2 POISSONS SÉPARÉS DU GROUPE NAGE STATIQUE ET REGULIERE SONT SÉPARÉS DES UN DES AUTRE DANS LE GROUPE NAGE REGULIERE
515,B-3,,Normal,2026-06-06 13:58:00,2026-06-06 14:08:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NAGE REGULIERE ET STATIQUE
516,B-3,,Agitation,2026-06-06 13:58:00,2026-06-06 14:08:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"1 POISSON  LE MÊME NAGE AUTOUR DU TROP PLEIN, NAGE UN PEU PLUS ACTIVE QUE PRÉCEDEMENT "
517,B-4,,Clustering,2026-06-06 13:58:00,2026-06-06 14:08:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE PROCHE DE LA POMPE À COURANT NAGE STATIQUE ET REGULIERE
518,B-4,,Agitation,2026-06-06 13:58:00,2026-06-06 14:08:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON LE MÊME LÉTHARGIQUE NAGE STATIQUE ET SUR LE CÔTÉ
519,B-1,,Normal,2026-06-06 14:15:00,2026-06-06 14:25:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NAGE STATIQUE ET REGULIERE
520,B-1,,Agitation,2026-06-06 14:15:00,2026-06-06 14:25:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,14:15 CERTAINS POISSONS SE DÉPLACENT ACTIVEMENT DANS LE BASSIN
521,B-1,,Other,2026-06-06 14:15:00,2026-06-06 14:25:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,14:15 REMOUE EN SURFACE
522,B-1,,Agitation,2026-06-06 14:15:00,2026-06-06 14:25:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,14:16 1 POISSON NAGE DANS LE BASSIN  MÊME POISSON QUE PRÈCÈDEMENT NAGE REGULIERE
523,B-2,,Clustering,2026-06-06 14:15:00,2026-06-06 14:25:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLES NAGE STATIQUE ET REGULIERE
524,B-2,,Normal,2026-06-06 14:15:00,2026-06-06 14:25:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,2 POISSONS SÉPARÉS DU GROUPE REPARTIS INDIVIDUELLEMENT DANS LE BASSIN NAGE STATIQUE ET REGULIERE
525,B-2,,Agitation,2026-06-06 14:15:00,2026-06-06 14:25:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,14:20 POURSUITE ENTRE 2 POISSONS
526,B-2,,Agitation,2026-06-06 14:15:00,2026-06-06 14:25:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON NAGE DANS LE BASSIN  SORT ET REVIENS DANS LE GROUPE NAGE REGULIERE
527,B-3,,Normal,2026-06-06 14:15:00,2026-06-06 14:25:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,NAGE STATIQUE ET REGULIERE
528,B-3 ,,Agitation,2026-06-06 14:15:00,2026-06-06 14:25:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,14:22 NAGE ACCÉLÉRÉE D'UN POISSON
529,B-3,,Agitation,2026-06-06 14:15:00,2026-06-06 14:25:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON  LE MÊME TOURNE AUTOUR  DU TROP PLEIN NAGE REGULIERE
530,B-4,,Clustering,2026-06-06 14:15:00,2026-06-06 14:25:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE AU NIVEAU DE LA POMPE À COURANT NAGE STATIQUE ET REGULIERE
531,B-4,,Normal,2026-06-06 14:15:00,2026-06-06 14:25:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON SÉPARÉ DU GROUPE NAGE STATIQUE ET REGULIERE
532,B-4,,Other,2026-06-06 14:15:00,2026-06-06 14:25:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON LE MÊME LÉTHARGIQUE NAGE STATIQUE SUR LE CÔTÉ
533,B-1,,Clustering,2026-06-11 08:53:00,2026-06-11 09:03:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE AU MÊME ENDROIT  NAGE STATIQUE ER REGULIERE
534,B-2,,Clustering,2026-06-11 08:53:00,2026-06-11 09:03:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE AU MÊME ENDROIT  NAGE STATIQUE ER REGULIERE
535,B-2,,Normal,2026-06-11 08:53:00,2026-06-11 09:03:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON SÉPARÉ  DU GROUPE NAGE STATIQUE ET REGULIERE
536,B-3,,Clustering,2026-06-11 08:53:00,2026-06-11 09:03:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE AU MÊME ENDROIT  NAGE STATIQUE ER REGULIERE
537,B-3,,Normal,2026-06-11 08:53:00,2026-06-11 09:03:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,3 POISSONS ENSEMBLES DE L'AUTRE CÔTÉ DU BASSIN NAGE REGULIERE MAIS SE DÉPLACE LÉGÈREMENT
538,B-4,,Clustering,2026-06-11 08:53:00,2026-06-11 09:03:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE AU NIVEAU DE LA POMPE À COURANT NAGE STATIQUE ET REGULIERE
539,B-4,,Other,2026-06-11 08:53:00,2026-06-11 09:03:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON LÉTHARGIQUE
540,B-1,,Clustering,2026-06-11 09:10:00,2026-06-11 09:20:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE AU MÊME ENDROIT NAGE STATIQUE ET REGULIERE
541,B-1,,Agitation,2026-06-11 09:10:00,2026-06-11 09:20:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,09:11 1 POISSON S'EST DÉPLACÉ RAPIDEMENT
542,B-1,,Normal,2026-06-11 09:10:00,2026-06-11 09:20:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,3 POISSONS SÉPARÉS DU GROUPE SÉPARÉS LES UNS DES AUTRES NAGE STATIQUE ET REGULIERE
543,B-2,,Agitation,2026-06-11 09:10:00,2026-06-11 09:20:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,09:13 CERTAIN POISSONS NAGE DANS LE BASSIN NAGE REGULIERE
544,B-2,,Clustering,2026-06-11 09:10:00,2026-06-11 09:20:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE AU MÊME ENDROIT NAGE STATIQUE ET REGULIERE
545,B-2,,Normal,2026-06-11 09:10:00,2026-06-11 09:20:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON SÉPARÉ DU GROUPE NAGE STATIQUE ET REGULIERE
546,B-3,,Agitation,2026-06-11 09:10:00,2026-06-11 09:20:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,09:16:00 1 POISSON NAGE DANS LE BASSIN ET REVIENS  VERS UN PETIT GROUPE DE POISSON
547,B-3,,Normal,2026-06-11 09:10:00,2026-06-11 09:20:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,POISSON SONT REPARTIS DANS LE BASSIN EN DIFFERENT PETIT GROUPE NAGE STATIQUE ET REGULIERE
548,B-4,,Agitation,2026-06-11 09:10:00,2026-06-11 09:20:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,09:18 2 POISSONS EN FUITE À MON APPROCHE
549,B-4,,Clustering,2026-06-11 09:10:00,2026-06-11 09:20:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE AU NIVEAU DE LA POMPE À COURANT NAGE STATIQUE ET REGULIERE
550,B-4,,Normal,2026-06-11 09:10:00,2026-06-11 09:20:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,2 POISSONS SÉPARÉS DU GROUPE ET RÉPARTIS INDIVIDUELLEMENYT DANS LE BASSIN NAGE STATIQUE ET REGULIERE
551,B-4,,Other,2026-06-11 09:10:00,2026-06-11 09:20:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON LÉTHARGIQUE
552,B-1,,Clustering,2026-06-11 10:32:00,2026-06-11 10:42:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE REGULIERE ET STATIQUE
553,B-2,,Clustering,2026-06-11 10:32:00,2026-06-11 10:42:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
554,B-2,,Agitation,2026-06-11 10:32:00,2026-06-11 10:42:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,10:33 1 POISSON DANS LE BASSIN NAGE REGULIERE
555,B-2,,Normal,2026-06-11 10:32:00,2026-06-11 10:42:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON SEÉPARÉ DU GROUPE NAGE STATIQUE ET REGULIERE
556,B-2,,Other,2026-06-11 10:32:00,2026-06-11 10:42:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,10:35 1 POISSON AGITÉ EN SURFACE ET S'EST REPLACÉ
557,B-3,,Normal,2026-06-11 10:32:00,2026-06-11 10:42:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,RÉPARTIS DANS LE BASSIN NAGE STATIQUE ET REGULIER
558,B-3,,Agitation,2026-06-11 10:32:00,2026-06-11 10:42:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,10:37 CERTAIN POISSON SE DÉPLACE DANS LE BASSIN NAGE REGULIERE
559,B-4,,Clustering,2026-06-11 10:32:00,2026-06-11 10:42:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE AU NIVEAU DE LA POMPE À COURANT NAGE STATIQUE ET REGULIERE
560,B-4,,Normal,2026-06-11 10:32:00,2026-06-11 10:42:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,2 POISSONS SÉPARÉS DU GROUPE SÉPARÉ L'UN DE L'AUTRE NAGE STATIQUE ET REGULIERE
561,B-1,,Clustering,2026-06-11 10:49:00,2026-06-11 10:59:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
562,B-2,,Agitation,2026-06-11 10:49:00,2026-06-11 10:59:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,10:50 1 POISSON EN FUITE  A EU PEUR DE MOI
563,B-2,,Clustering,2026-06-11 10:49:00,2026-06-11 10:59:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
564,B-2,,Normal,2026-06-11 10:49:00,2026-06-11 10:59:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"3 POISSONS SE,PARES DU GROUPE ET SEPARE LES UNS DES AUTRES, NAGE STATIQUE ET REGULIERE"
565,B-3,,Normal,2026-06-11 10:49:00,2026-06-11 10:59:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,RÉPARTIS DANS LE BASSIN NAGE STATIQUE ET REGULIER
566,B-4,,Clustering,2026-06-11 10:49:00,2026-06-11 10:59:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE AU NIVEAU DE LA POMPE À COURANT NAGE STATIQUE ET REGULIERE
567,B-4,,Normal,2026-06-11 10:49:00,2026-06-11 10:59:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,2 POISSONS SÉPARÉS DU GROUPE  SÉPARÉ L'UNS DE L'AUTRE NAGE STATIQUE ET REGULIERE
568,B-4,,Other,2026-06-11 10:49:00,2026-06-11 10:59:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON LÉTHARGIQUE STATIQUE SUR LE CÔTÉ
569,B-4,,Agitation,2026-06-11 10:49:00,2026-06-11 10:59:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,10:56 1 POISSON S'EST SÉPARÉ DU GROUPE ET Y REVIENS NAGE REGULIERE 
570,B-1,,Clustering,2026-06-11 12:01:00,2026-06-11 12:11:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
571,B-2,,Clustering,2026-06-11 12:01:00,2026-06-11 12:11:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE NAGE STATIQUE ET REGULIERE
572,B-2,,Normal,2026-06-11 12:01:00,2026-06-11 12:11:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON SÉPARÉ DU GROUPE NAGE STATIQUE ET REGULIERE
573,B-2,,Agitation,2026-06-11 12:01:00,2026-06-11 12:11:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,12:04 1 POISSON SE DÉPLACE ET REVIENS DANS LE GROUPE NAGE REGULIERE
574,B-3,,Agitation,2026-06-11 12:01:00,2026-06-11 12:11:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,12:05 1 POISSON S'ENFUIT CAR PEUR DE MOI ET REVIENS À SA PLACE
575,B-3,,Agitation,2026-06-11 12:01:00,2026-06-11 12:11:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,12:06 CERTAIN POISSON SE DÉPLACE DANS LE BASSIN ET REVIENNENT À LEUR PLACE
576,B-3,,Normal,2026-06-11 12:01:00,2026-06-11 12:11:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,"SONT RÉPARTIS DANS LE BASSIN, NAGE STATIQUE ET REGULIERE"
577,B-4,,Clustering,2026-06-11 12:01:00,2026-06-11 12:11:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,REGROUPÉS ENSEMBLE AU NIVEAU DE LA POMPE À COURANT NAGE STATIQUE ET REGULIERE
578,B-4,,Normal,2026-06-11 12:01:00,2026-06-11 12:11:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,2 POISSONS SÉPARÉS DU GROUPE PLACÉS INDIVIDUELLEMENT  DANS LE BASSIN NAGE STATIQUE ET REGULIERE
579,B-4,,Other,2026-06-11 12:01:00,2026-06-11 12:11:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,1 POISSON LÉTHARGIQUE STATIQUE SUR LE CÔTÉ
580,B-1,,Agitation,2026-06-11 12:19:00,2026-06-11 12:29:00,600,,00118_Acoustique_Poisson_2026-07-27.xlsx,12:19 1 POISSON EN FUITE  A EU PEUR DE MOI MAIS EST REVENU À SA PLACE APRÈS
